GSP,S/S or Busbar Name Node 1,S/S or Busbar Name Node 2,Operating Voltage (kV),Positive Sequence Impedance R % on (100 MVA Base),Positive Sequence Impedance X (% on 100 MVA Base),Susceptance B (% on 100 MVA Base),Rating Information (MVA),Circuit Length (km),Licence Area
West Melton / Thorpe Marsh,REVILL LANE T1,ORGREAVE T2,33.0,1.812000036239624,1.656999945640564,0.5419999957084656,27.72147317513988,2.0068712158203126,Yorkshire
West Melton Section 3,SCISSETT T1,BARUGH GT1,66.0,1.9570000171661377,6.808000087738037,0.29600000381469727,52.127801104592926,7.09113671875,Yorkshire
West Melton Section 3,SES HUNSHELF BANK,HUNSHELF T2,66.0,0.5474837422370911,1.0549345016479492,0.12697896361351013,46.29771808631608,1.6014000244140625,Yorkshire
West Melton / Thorpe Marsh,STAINFORTH T1,STNF-THOM-THON-TEE1,66.0,0.2653699815273285,0.37485000491142273,0.28500500321388245,60.01556048226159,1.19,Yorkshire
West Melton / Thorpe Marsh,STNF-THOM-THON-TEE1,TRUMFLEET-THORPE MARSH-TEE,66.0,1.3122199773788452,3.125535011291504,0.0,57.27199200307249,3.605,Yorkshire
West Melton Section 3,STOCKSBRIDGE GSP FUME 1,HUNSHELF T4,66.0,0.31485700607299805,0.7432470321655273,0.007424499839544296,57.27199200307249,0.877,Yorkshire
Skelton Grange,WAKEFIELD B RESERVE1,WAKEFIELD MONCKTON ROAD T1,132.0,0.17000000178813934,0.2199999988079071,5.789999961853027,115,2.76570654296875,Yorkshire
Skelton Grange,WAKEFIELD B RESERVE2,HUNN-WAKB-WMEL-TEE2,132.0,1.5511860847473145,3.442054033279419,0.7829009890556335,114.54398400614498,15.4,Yorkshire
Skelton Grange,WAKEFIELD B RESERVE2,WAKEFIELD MONCKTON ROAD T2,132.0,0.1899999976158142,0.2199999988079071,6.434999942779541,115,2.763346435546875,Yorkshire
West Melton Section 3,WATH UPON DEARNE T1,KILNHURST T2,66.0,2.170344352722168,4.121025562286377,0.04039648175239563,46.29771808631608,5.2637001953125,Yorkshire
West Melton Section 3,WATH UPON DEARNE T2,DEARNE ROAD T2,66.0,0.3969835638999939,0.9455624222755432,0.0,57.27199200307249,1.0906141357421875,Yorkshire
West Melton Section 3,WEST MELTON MAIN1,ATTE-PARS-WMEL-TEE,132.0,0.5989999771118164,1.3279999494552612,0.3019999861717224,130.54813346808143,6.907955078125,Yorkshire
West Melton Section 3,WEST MELTON RESERVE1,PARS-BLAM-WMEL-TEE,132.0,1.2237699031829834,2.713719606399536,0.561989963054657,114.54398400614498,12.11,Yorkshire
West Melton / Thorpe Marsh,WEST MOOR PARK T2,THORPE MARSH SGT6,66.0,1.5234599113464355,2.1519722938537598,1.6361823081970215,60.01556048226159,6.83165869140625,Yorkshire
West Melton Section 3,WOODCOCK STREET T1,DENBY DALE ROAD T1,33.0,2.0239999294281006,1.600000023841858,0.6079999804496765,26.464004288844876,1.520523193359375,Yorkshire
West Melton Section 3,WORSBOROUGH PARK T2,TANKERSLEY PARK T1/T2,66.0,1.9639999866485596,4.678999900817871,0.0,62.873444314750245,5.44117333984375,Yorkshire
West Melton Section 3,YORK STREET T1,WAKEFIELD MONCKTON ROAD T1,33.0,2.6530001163482666,2.109999895095825,0.7929999828338623,26.464004288844876,2.699959228515625,Yorkshire
Blyth 66kV,Bedlington Red 66kV,Ashington-Bedlington tee 1,66.0,1.26,2.31,0.0,39.4388,3.24,Northeast
Blyth 66kV,Bedlington Red 66kV,Blyth Reserve 3 66kV,66.0,1.992,4.413,0.0,57,5.683,Northeast
Blyth 66kV,Bedlington Red 66kV,Maddison Street T1 66kV,66.0,2.032,5.309,0.0,57,6.796,Northeast
Blyth 66kV,Benton Square 66kV,Seaton Burn 66kV,66.0,3.8751,7.8756,0.0,50.6417,9.553,Northeast
Blyth 66kV,Blyth Main 3 66kV,Wansbeck T2 66kV,66.0,1.5,1.0,0.0,33.723,3.186,Northeast
Blyth 66kV,Blyth Reserve 2 66kV,Blyth Reserve 1 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Blyth 132kV,Blyth SGT2B 132kV,Blyth-Alcan-Linton tee2,132.0,0.361,1.2710000000000001,0.0,252,7.022,Northeast
Blyth 132kV,Blyth-Alcan-Linton tee1,Blyth-Linton-Ulgham tee1,132.0,0.216,0.49500000000000005,0.0,114,2.142,Northeast
Blyth 132kV,Blyth-Linton-Ulgham tee2,Linton GT2 132kV,132.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Blyth 132kV,Blyth-Lynmouth-Linton-tee,Blyth-Linton-Ulgham tee1,132.0,0.483,1.106,0.0,114,4.889,Northeast
Blyth 66kV,Blyth-Seghill-Benton tee 2,Seghill T2 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Blyth 66kV,Cramlington T4 66kV,Fawdon 66kV,66.0,5.7893,7.9706,0.0,38.9815,10.693,Northeast
Blyth 132kV,Denwick 66kV,Denwick T2 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Blyth 132kV,Denwick 66kV,Middlemoor Windfarm,66.0,1.224,3.418,0.003,95,13.299,Northeast
Blyth 132kV,Linton 66kV,Warkworth T1 66kV,66.0,5.24,12.102,0.0,57.272,15.49,Northeast
Blyth 132kV,Linton 66kV,Warkworth T2 66kV,66.0,5.272,12.133,0.0,57.272,15.645,Northeast
Blyth 66kV,Linton-Morpeth-Bedlington tee,Ashington-Bedlington tee 2,66.0,1.198,2.612,3.15,51,5.331,Northeast
Blyth 66kV,Linton-Morpeth-Bedlington tee,Morpeth T2 66kV,66.0,2.33,5.82,0.0,45,6.6,Northeast
Blyth 66kV,Maddison Street T1 66kV,Maddison Street T2 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Blyth 132kV,Middlemoor Windfarm 66kV,Wandylaw Windfarm 66kV,66.0,0.39004,0.75222,0.86366,67,2.786,Northeast
Blyth 66kV,Reservoir T2 66kV,Bedlington Red 66kV,66.0,0.184,0.086,0.0,35.4378,0.247,Northeast
Blyth 66kV,Seghill T1 66kV,Blyth-Seghill-Benton tee 1,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Blyth 132kV,Stobswood Coal node 1,Stobswood Coal 66kV,66.0,1.226,1.7579999999999998,0.0,38.9815,1.919,Northeast
Blyth 66kV,West Hartford T1 66kV,Cramlington Biomass 66kV,66.0,0.397,0.676,0.5764199999999999,66.87,2.217,Northeast
Blyth 66kV,West Hartford tee,Blyth Reserve 3 66kV,66.0,1.352,3.405,0.0,57,4.125,Northeast
Hartmoor,Hartlepool Steel Green 66kV,Hartlepool Steel Red 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Hartmoor,Hartmoor Green 66kV,Hartlepool Steel Green 66kV,66.0,3.546,7.174,0.465,46.3,9.755,Northeast
Hartmoor,Hartmoor Green 66kV,Peterlee West T2 66kV,66.0,3.2960000000000003,9.176,0.0,54.8714,10.706,Northeast
Hartmoor,Shotton Red 66kV,Peterlee West T1 66kV,66.0,0.328,0.42900000000000005,1.712,54.2998,2.736,Northeast
Hawthorn Pit Grid,Hawthorn Pit 66kV,Houghton Green 66kV,66.0,7.199,15.608,0.0,35.6664,12.232,Northeast
Hawthorn Pit Grid,Hawthorn Pit 66kV,Shotton 66kV,66.0,1.727,4.183,0.0,40.582,6.459,Northeast
Hawthorn Pit Grid,Hawthorn Pit SGT1 66kV,Hawthorn Pit 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Hawthorn Pit Grid,Hawthorn-Herrington-Tunstall tee,Herrington Burn 66kV,66.0,1.798,5.122,0.0,50.8703,5.707,Northeast
Knaresborough,Coneythorpe T2 33kV,Coneythorpe T1 33kV,33.0,0.001,0.001,0.0,Busbar,Busbar,Northeast
Knaresborough,Harrogate 33kV,Harrogate West T1 33kV,33.0,0.666,1.7694,0.22139999999999999,40,2.45,Northeast
Knaresborough,Harrogate 33kV,Nessfield Red 33kV,33.0,7.333,13.562,0.0,40,12.843,Northeast
Knaresborough,Harrogate 33kV,Starbeck T1 33kV,33.0,4.744000000000001,3.5319999999999996,0.0,21.4341,4.536,Northeast
Knaresborough,Harrogate 33kV,Starbeck T2 33kV,33.0,4.746,3.5340000000000003,0.0,21.4341,4.538,Northeast
Knaresborough,Harrogate GT4B 33kV,Harrogate 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Knaresborough,Husthwaite Green 132kV,Wormald Green 132kV,132.0,2.665,4.984999999999999,0.0,103,22.752,Northeast
Knaresborough,Husthwaite Red 132kV,Husthwaite GT2 132kV,132.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Knaresborough,Nessfield Green 33kV,Knabs Ridge 33kV,33.0,4.7337,5.375039999999999,0.46828,30,5.09,Northeast
Knaresborough,Osbaldwick Main 2 132kV,Osbaldwick 132kV,132.0,9.999999999999999e-05,0.001,0.0,Busbar,Busbar,Northeast
Knaresborough,Roecliffe Industrial 11kV,Boroughbridge 11kV,11.5,2.202,4.398,0.0,12,0.6,Northeast
Knaresborough,Sessay Bridge Green 11kV,Sowerby 11kV,11.5,75.479,159.86,0.0,6,5.937,Northeast
Knaresborough,Wormald Green 132kV,Husthwaite Green 132kV,132.0,2.665,4.984999999999999,0.0,103,22.752,Northeast
Knaresborough,Wormald Green 33kV,Ripon T1 33kV,33.0,12.5,21.589,0.0,23.7204,7.873,Northeast
Knaresborough,Wormald Green GT3 33kV,Wormald Green 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Knaresborough,Wormald-Coneythorpe-Boroughbridge tee,Boroughbridge T1 33kV,33.0,6.654999999999999,13.809,0.0,35.7807,4.168,Northeast
Lackenby,Grangetown 66kV,Lackenby Oxygen 66kV,66.0,0.32399999999999995,0.461,2.67,62.3019,2.17,Northeast
Lackenby,Lackenby 66kV,Grangetown 66kV,66.0,0.414,0.706,0.602,61,2.314,Northeast
Lackenby,Lackenby 66kV,Grangetown 66kV,66.0,0.407,0.694,0.591,61,2.274,Northeast
Lackenby,Lackenby 66kV,Lackenby Oxygen 66kV,66.0,0.636,0.923,3.5999999999999996,61.1587,4.628,Northeast
Lackenby,Lackenby 66kV,Lackenby-Guisborough T1-Redcar T1 tee,66.0,2.12,5.35,0.79,57.272,6.443,Northeast
Lackenby,Lackenby 66kV,Lackenby-Guisborough T2 T3-Redcar T2 tee,66.0,2.13,5.37,0.75,57.272,6.485,Northeast
Lackenby,Lackenby 66kV,Prissick T2 66kV,66.0,1.81,3.9699999999999998,4.2700000000000005,57.272,8.742,Northeast
Lackenby,Lackenby-Cleveland-Carlin How tee 1,Carlin How T1 T3 66kV,66.0,0.06999999999999999,0.06,0.16999999999999998,40.582,0.222,Northeast
Lackenby,Lackenby-Cleveland-Carlin How tee 2,Cleveland Potash T2 66kV,66.0,2.018,4.183,0.0,40.582,5.89,Northeast
Lackenby,Lackenby-Guisborough T1-Redcar T1 tee,Redcar T1 66kV,66.0,2.55,6.17,1.1900000000000002,49.49,7.662,Northeast
Lackenby,Spencerbeck 66kV,Lackenby 66kV,66.0,1.29,1.1360000000000001,2.59,39,5.105,Northeast
Norton,Bowesfield 33kV,Acklam T1 33kV,33.0,2.929,5.305,2.15714,39.4387,5.892,Northeast
Norton,Bowesfield 33kV,Millbank Lane T2 33kV,33.0,1.052,1.9040000000000001,0.774389,39.4387,2.417,Northeast
Norton,Bowesfield 33kV,Urlay Nook T1 33kV,33.0,7.743,10.293,0.0,17.8332,6.13995,Northeast
Norton,Bowesfield 33kV,Urlay Nook T2 33kV,33.0,7.747999999999999,10.282,0.0,24.8636,6.1932,Northeast
Norton,Bowesfield GT1 33kV,Bowesfield 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Norton,Catterick Camp T2 33kV,Skeeby-Hipswell-Catterick tee 2,33.0,1.8110000000000002,2.683,0.0,18,2.132,Northeast
Norton,Cleveland Incinerator 66kV,Billingham Marsh House T1 66kV,66.0,1.455,0.776,0.0,28.5788,3.4798,Northeast
Norton,Cowton T1 33kV,Northallerton T2 33kV,33.0,13.886999999999999,29.685,0.0,28.636,9.429,Northeast
Norton,Darlington Central 33kV,Darlington East T2 33kV,33.0,1.5010000000000001,2.06,0.0,26.9784,2.245,Northeast
Norton,Darlington North 33kV,Aycliffe Forrest T2 33kV,33.0,2.1423,5.69157,0.71217,26.4,5.79,Northeast
Norton,Darlington North 33kV,Darlington North-Rise Carr-Darlington West tee 2,33.0,1.157,0.9450000000000001,0.0,22.3,1.07,Northeast
Norton,Darlington North 33kV,Newton Aycliffe South T1 33kV,33.0,9.931,14.982999999999999,0.0,22,7.25,Northeast
Norton,Darlington North 33kV,Newton Aycliffe South T2 33kV,33.0,8.554,12.370000000000001,0.0,22,6.658,Northeast
Norton,Darlington North 33kV,Rise Carr T1 33kV,33.0,0.872,1.01,0.0,22.3,1.182,Northeast
Norton,Darlington North 33kV,Rise Carr T2 33kV,33.0,0.8630000000000001,1.1001,0.0,23.8,1.083,Northeast
Norton,Darlington North GT1 33kV,Darlington North 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Norton,Darlington North-Moor House Tee,Moor House Windfarm,33.0,3.12,7.165,0.032,28.635996,2.333,Northeast
Norton,Darlington North-Rise Carr-Darlington West tee 2,Darlington West T2 33kV,33.0,3.581,2.718,0.0,22.3,3.403,Northeast
Norton,Hitachi Rail 132kV,Darlington North-Skeeby tee,132.0,0.279,0.521,4.413,131.462,6.202,Northeast
Norton,Leeming Bar 33kV,Leeming Bar-Leeming RAF-Thirsk tee,33.0,10.712000000000002,19.233,0.0,25,5.324,Northeast
Norton,Leeming Bar 33kV,Northallerton T2 33kV,33.0,9.43,16.750999999999998,0.0,23.7776,5.892,Northeast
Norton,Leeming Bar GT1 33kV,Leeming Bar 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Norton,North Tees 66kV,Billingham Marsh House T2 66kV,66.0,1.848,1.1780000000000002,3.0209699999999997,29,4.89752,Northeast
Norton,North Tees 66kV,Mond T1 66kV,66.0,0.15,0.202,0.86873,62,1.09,Northeast
Norton,North Tees 66kV,New Road T1 66kV,66.0,0.06899999999999999,0.06999999999999999,0.1343,44.583,0.269,Northeast
Norton,North Tees 66kV,New Road T2 66kV,66.0,0.082,0.06999999999999999,0.158445,44.583,0.313,Northeast
Norton,North Tees GT1 66kV,North Tees 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Norton,North Tees GT2 66kV,North Tees 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Norton,Norton 132kV,Bowesfield GT2 132kV,132.0,0.339,0.839,35.11,107,7.037,Northeast
Norton,Norton 132kV,North Tees GT1 132kV,132.0,0.475,1.654,0.58792,150.6,9.462,Northeast
Norton,Norton 132kV,North Tees GT2 132kV,132.0,0.47400000000000003,1.6500000000000001,0.585152,150.6,9.425,Northeast
Norton,Norton 132kV,Norton GT2 132kV,132.0,0.003,0.009000000000000001,0.0,130,0.12,Northeast
Norton,Norton-Darlington Central-Darlington tee 1,Darlington GT1 132kV,132.0,0.0856,0.128,0.6629999999999999,111.8,0.672,Northeast
Norton,Norton-Darlington Central-Darlington tee 2,Darlington Central GT2 132kV,132.0,0.054299999999999994,0.109,0.184,111.8,0.409,Northeast
Norton,Norton-Leeming Bar-Hutton Bonville tee 2,Leeming Bar GT2 132kV,132.0,0.997,2.2800000000000002,0.0,112,10.23,Northeast
Norton,Richmond T1 33kV,Skeeby 33kV,33.0,1.3010000000000002,1.174,0.331576,16,1.596,Northeast
Norton,Rudby T1 33kV,Rudby T2 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Norton,Skeeby-Hipswell-Catterick tee 2,Skeeby 33kV,33.0,8.495,11.239,0.0,35,4.491,Northeast
Norton,Stokesley T2 33kV,Stokesley T1 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Osbaldwick,Foss Islands T1 33kV,Melrosegate 33kV,33.0,0.567,0.822,0.29410000000000003,32.29,1.046,Northeast
Osbaldwick,Malton Grid 66kV,Malton T2 66kV,66.0,0.8,1.0999999999999999,0.0,28.5788,1.533,Northeast
Osbaldwick,Malton Grid 66kV,Malton-Yedingham-Scarborough tee,66.0,7.008,7.869,0.0,37.3811,11.404,Northeast
Osbaldwick,Malton Grid 66kV,Sheriff Hutton T1 66kV,66.0,11.5,20.6566,0.0,37.3811,25.124,Northeast
Osbaldwick,Malton Grid 66kV,Sheriff Hutton T2 66kV,66.0,11.5,20.693,0.0,37.3811,25.164,Northeast
Osbaldwick,Malton Grid 66kV,Thornton Dale T1 66kV,66.0,6.18,9.55,0.0,37.3811,9.68,Northeast
Osbaldwick,Malton Grid 66kV,Thronton Dale T2 66kV,66.0,6.18,9.55,0.0,37.3811,9.71,Northeast
Osbaldwick,Malton-Yedingham-Scarborough tee,Scarborough T3 66kV,66.0,11.206000000000001,12.559999999999999,0.0,33.723,18.19,Northeast
Osbaldwick,Melrosegate 33kV,Rawcliffe Lane T2 33kV,33.0,5.7,4.2,0.0,22.2915,5.57,Northeast
Osbaldwick,Osbaldwick 132kV,Melrosegate GT2 132kV,132.0,0.173,0.43,0.06899999999999999,106,3.021,Northeast
Osbaldwick,Osbaldwick-Knapton-Scarborough tee 2,Scarborough Grid GT2 132kV,132.0,0.8869999999999999,3.097,3.044,113.172,19.161,Northeast
Osbaldwick,Osbaldwick-Malton-Scarborough tee 1,Malton Grid GT1 132kV,132.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Osbaldwick,Osbaldwick-Malton-Scarborough tee 1,Osbaldwick-Knapton-Scarborough tee 1,132.0,0.504,1.76,0.0,113.172,9.997,Northeast
Osbaldwick,Osbaldwick-Malton-Scarborough tee 2,Osbaldwick-Knapton-Scarborough tee 2,132.0,0.508,1.772,0.0,223.601,9.955,Northeast
Poppleton,Poppleton 33kV,Gale Lane T1 33kV,33.0,3.0,2.0,0.0,23.7204,3.291,Northeast
Poppleton,Poppleton 33kV,Severus Hill T1 33kV,33.0,2.1999999999999997,1.7000000000000002,0.0,23.7204,2.458,Northeast
Osbaldwick,Ravenscar T1 33kV,Scarborough Grid 33kV,33.0,6.743,16.733999999999998,0.0,47.8,17.559,Northeast
Osbaldwick,Scarborough Grid 33kV,Eastfield T1 33kV,33.0,3.05,3.2779999999999996,0.0,27.4357,3.946,Northeast
Osbaldwick,Scarborough Grid 33kV,Newby T2 33kV,33.0,3.0,2.6,0.0,23.7204,3.469,Northeast
Osbaldwick,Scarborough Grid GT1 33kV,Scarborough Grid 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Osbaldwick,Thronton Dale T2 66kV,Whitby T2 66kV,66.0,20.04,29.78,0.0,37.3811,30.169,Northeast
Osbaldwick,Whitby T1 33kV,Ravenscar T1 33kV,33.0,6.569,16.302,0.0,47.8,17.105,Northeast
Osbaldwick,Whitby T1 33kV,Whitby West T1 33kV,33.0,0.473,0.411,0.0,42.2967,1.74,Northeast
Saltholme,Saltholme 132kV,Billingham Synthetic GT1 132kV,132.0,0.15,0.24,5.6000000000000005,113.172,2.637,Northeast
Saltholme,Saltholme-Greatham-Seal Sands tee 1,Seal Sands GT1 132kV,132.0,0.23500000000000001,0.538,0.0,229,2.331,Northeast
Saltholme,Saltholme-Greatham-Seal Sands tee 2,Seal Sands GT2 132kV,132.0,0.23500000000000001,0.538,0.0,229,2.331,Northeast
Saltholme,Seal Sands 66kV,BASF Switch Green 66kV,66.0,0.265,0.312,0.0,58,1.638,Northeast
Saltholme,Seal Sands 66kV,Tees Industrial T1 T3 66kV,66.0,0.542,0.47000000000000003,1.086,44.583,2.116,Northeast
Saltholme,Seal Sands 66kV,Tees Industrial T2 T4 66kV,66.0,0.542,0.47000000000000003,1.086,44.583,2.124,Northeast
Saltholme,Seal Sands 66kV,Viking Power 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Spennymoor GSP,Potter House 66kV,High Flatts T1 66kV,66.0,6.917,9.731,0.4183,37,10.3351,Northeast
Spennymoor GSP,Potter House 66kV,Potter House 11kV,66.0,0.0,0.0,0.0,Busbar,Busbar,Northeast
Spennymoor GSP,Potter House GT1 66kV,Potter House 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Spennymoor GSP,Potter House-Belmont-Durham tee 2,Durham East T2 66kV,66.0,0.42100000000000004,0.8160000000000001,0.0,50.6417,1.43,Northeast
Spennymoor GSP,Potter House-High Flatts-Annfield tee,High Flatts T2 66kV,66.0,2.122,5.919,0.0,37.3811,7.508,Northeast
Spennymoor GSP,Spennymoor 132kV,Spennymoor GT1 132kV,132.0,0.036000000000000004,0.026,0.659,89.166,0.412,Northeast
Spennymoor GSP,Spennymoor 132kV,Spennymoor GT3 132kV,132.0,0.034999999999999996,0.03,0.8370000000000001,89.166,0.496,Northeast
Spennymoor GSP,Spennymoor 132kV,Toronto GT1 132kV,132.0,1.093,2.501,0.12255,114,10.864,Northeast
Spennymoor GSP,Spennymoor 132kV,Toronto GT2 132kV,132.0,1.093,2.501,0.12255,114,10.864,Northeast
Spennymoor GSP,Spennymoor 66kV,Fishburn 66kV,66.0,3.872,5.234,0.0,46,9.057,Northeast
Spennymoor GSP,Spennymoor 66kV,Low Spennymoor T1 66kV,66.0,0.6,0.638,0.0,47,2.794,Northeast
Spennymoor GSP,Spennymoor 66kV,Spennymoor-Chilton-Skerneside tee1,66.0,1.2970000000000002,3.299,0.7506900000000001,36,5.339,Northeast
Spennymoor GSP,Spennymoor 66kV,Spennymoor-Low Spennymoor-Toronto tee,66.0,1.0170000000000001,2.795,0.0,56,3.505,Northeast
Spennymoor GSP,Spennymoor-Brancepeth-Meadowfield tee 1,Brancepeth T1 66kV,66.0,3.711,5.809,0.0,35.6664,6.149,Northeast
Spennymoor GSP,Spennymoor-Chilton-Skerneside tee1,Skerneside T1 66kV,66.0,2.226,5.772,0.2983,57,6.911,Northeast
Spennymoor GSP,Spennymoor-Low Spennymoor-Toronto tee,Toronto Yellow 66kV,66.0,2.331,6.5089999999999995,0.0,56,7.607,Northeast
Spennymoor GSP,Spennymoor-Potter House-Durham tee 1,Durham Rail GT1 132kV,132.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Spennymoor GSP,Spennymoor-Potter House-Durham tee 1,Potter House GT1 132kV,132.0,0.481,1.066,0.243,114,4.273,Northeast
Stella South,Annfield 66kV,Annfield T3 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Stella South,Annfield 66kV,Annfield T4 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Stella South,Annfield GT2 66kV,Annfield 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Stella North,Barrack Road 33kV,Pilgrim T1 33kV,33.0,0.958,1.423,0.0,30.5794,1.427,Northeast
Stella North,Barrack Road 33kV,University T1 33kV,33.0,1.064,1.083,0.0,30.5794,1.51,Northeast
Stella North,Blucher 33kV,Kenton T2 33kV,33.0,2.4570000000000003,6.097,0.0,45,6.398,Northeast
Stella North,Blucher GT1 132kV,Stella North 132kV,132.0,0.08009999999999999,0.184,0.0,89,1.368,Northeast
Stella North,Blucher GT1 33kV,Blucher 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Stella South,Coalburns 66kV,Coalburns-Prudhoe West-West Wylam tee 1,66.0,1.0630000000000002,2.7279999999999998,0.0,34,2.968,Northeast
Stella South,Coalburns 66kV,Coalburns-Prudhoe West-West Wylam tee 2,66.0,1.732,4.097,0.0,46.2977,4.711,Northeast
Stella South,Coalburns-Hexham-Riding Mill Pumps tee 2,Hexham T2 66kV,66.0,7.595000000000001,1.0758999999999999,0.0,35,11.799,Northeast
Stella South,Coalburns-Prudhoe West-West Wylam tee 1,Prudhoe West T1 66kV,66.0,1.317,1.398,0.0,34,2.531,Northeast
Stella South,Coalburns-Prudhoe West-West Wylam tee 2,West Wylam T2 66kV,66.0,0.539,0.407,0.0,42,1.873,Northeast
Stella North,Dunston 66kV,Bensham T2 66kV,66.0,1.4000000000000001,0.8,0.0,33.723,3.241,Northeast
Stella North,Dunston 66kV,Benwell T1 66kV,66.0,0.726,1.014,0.0,36,2.178,Northeast
Stella North,Dunston 66kV,Close T1 66kV,66.0,1.237,1.552,0.0,40.582,0.316,Northeast
Stella North,Dunston GT2 66kV,Dunston 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Stella North,Dunston-Blaydon Burn-Coalburns tee 1,Dunston 66kV,66.0,1.526,3.549,0.0,46,5.887,Northeast
Stella North,Dunston-Blaydon Burn-Coalburns tee 2,Blaydon Burn T2 66kV,66.0,1.7530000000000001,3.7859999999999996,0.0,50.6417,4.63,Northeast
Stella North,Pandon Green 33kV,Barrack Road 33kV,33.0,1.67,1.73,0.0,22.2915,1.833,Northeast
Stella North,Pilgrim T2 33kV,Barrack Road 33kV,33.0,0.9650000000000001,1.448,0.0,30.5794,1.442,Northeast
Stella South,Ravensworth 66kV,Birtley Grove T1 T3 66kV,66.0,0.096,0.17700000000000002,0.0,37.1525,1.55,Northeast
Stella South,Ravensworth GT2 66kV,Ravensworth 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Stella South,Ravensworth-Team Valley-Dunston tee 1,Team Valley T1 66kV,66.0,0.298,0.305,0.0,49.7272,1.414,Northeast
Stella North,Ravensworth-Team Valley-Dunston tee 2,Dunston 66kV,66.0,2.225,5.921,0.0,49.7272,7.273,Northeast
Stella North,Stella North 132kV,Barrack Road GT1 132kV,132.0,0.150374,0.498849,6.08688,186.3,6.538,Northeast
Stella South,Stella South 132kV,Stella-Annfield-Coalburns tee,132.0,0.446,1.039,0.914,114,5.786,Northeast
Stella South,Stella-Annfield-Coalburns tee,Annfield GT2 132kV,132.0,1.183,2.625,0.598,114,11.717,Northeast
Stella South,Stella-Annfield-Coalburns tee,Coalburns GT2 132kV,132.0,0.445,1.018,0.0,114,4.409,Northeast
Spadeadam 33kV,Bolts Law Sw,Kielder Sw,33.0,16.28,22.54,0.0,13,5.4476,Northeast
Spadeadam 33kV,Kielder Sw,Kielder Hydro 33kV,33.0,4.3740000000000006,1.528,0.02,13,1.729,Northeast
Spadeadam 33kV,Lampert Sw,Churnsike,33.0,10.52,14.57,0.0,13,5.4476,Northeast
Tynemouth,Chirton Grange 33kV,Billy Mill T2 33kV,33.0,1.478,1.13,0.0,21.4341,1.451,Northeast
Tynemouth,Chirton Grange 33kV,Fossway Green 33kV,33.0,3.7350000000000003,9.27,0.0,45,9.727,Northeast
Tynemouth,Flatworth 33kV,Howdon T2 33kV,33.0,1.423,1.093,0.0,21.4341,1.48,Northeast
Tynemouth,Flatworth 33kV,Ormonde Street Red 33kV,33.0,2.585,2.019,0.0,27.4357,2.619,Northeast
